,reportedDateTime,centerLong,centerLat,offense,cluster_no
2843,2021/02/05 17:50:00+00,-93.22859435,44.98722699,AUTOTH  ,50
2844,2021/02/05 17:14:00+00,-93.2796,44.9609,TMVP    ,407
2845,2021/02/05 18:48:00+00,-93.24865948,44.97081881,AUTOTH  ,403
2846,2021/02/05 19:47:00+00,-93.26309928,44.99925678,AUTOTH  ,429
2847,2021/02/05 23:15:00+00,-93.27662968,44.93683328,DASLT2  ,97
2848,2021/02/05 20:22:00+00,-93.28952,45.00369,CARJCK  ,33
2849,2021/02/05 21:32:00+00,-93.25246455,45.00409963,ROBPAG  ,394
2850,2021/02/05 20:34:00+00,-93.24823633,45.01217266,TMVP    ,6
2851,2021/02/05 23:59:00+00,-93.29581122,44.98269869,AUTOTH  ,114
2852,2021/02/05 22:29:00+00,-93.23467907,44.95457272,AUTOTH  ,418
2853,2021/02/05 23:29:00+00,-93.29766623,44.98068679,TFMV    ,291
2854,2021/02/05 22:25:00+00,-93.30063047,45.00866827,CARJCK  ,178
2855,2021/02/05 23:33:00+00,-93.30447985,44.98879259,ASLT2   ,278
2856,2021/02/06 03:52:00+00,-93.2682867,44.9689166,CSCR    ,311
2857,2021/02/06 04:30:00+00,-93.23149519,44.95520304,ASLT2   ,432
2858,2021/01/29 11:00:00+00,-93.24170511,44.96401122,BURGB   ,230
2859,2021/02/01 08:42:00+00,-93.24448709,44.98331263,BURGB   ,93
2860,2021/02/02 07:56:00+00,-93.27406933,44.93864653,BURGB   ,229
2861,2021/02/02 10:07:00+00,-93.2745023,44.97191314,BURGD   ,265
2862,2021/02/02 10:12:00+00,-93.31344814,45.0250016,ASLT2   ,199
2863,2021/02/02 07:54:00+00,-93.22568675,44.91351422,AUTOTH  ,390
2864,2021/02/02 08:51:00+00,-93.21011217,44.90810310000001,AUTOTH  ,31
2865,2021/02/02 08:27:00+00,-93.30064578,45.01589753,BURGD   ,242
2866,2021/02/02 09:14:00+00,-93.20892379,44.92250148,TMVP    ,244
2867,2021/02/02 08:45:00+00,-93.27721111,44.95731878,BURGB   ,181
2868,2021/02/02 10:20:00+00,-93.24225252,44.99600274,AUTOTH  ,36
2869,2021/02/02 10:03:00+00,-93.2905388,44.96181315,THEFT   ,248
2870,2021/02/02 11:35:00+00,-93.27719737,44.96521905,BURGB   ,209
2871,2021/02/02 12:45:00+00,-93.29396,45.03844,ASLT2   ,417
2872,2021/02/02 10:38:00+00,-93.2956041,45.02126793,THEFT   ,377
2873,2021/02/02 12:29:00+00,-93.2492479,44.99509153,AUTOTH  ,231
2874,2021/02/02 11:34:00+00,-93.30426251,44.97243386,TFMV    ,76
2875,2021/02/02 11:30:00+00,-93.23155507,44.95107358,TMVP    ,461
2876,2021/02/02 13:31:00+00,-93.27351637,44.97743954,AUTOTH  ,358
2877,2021/02/02 12:58:00+00,-93.23716445,45.01049244,TMVP    ,208
2878,2021/02/02 13:17:00+00,-93.25612122,45.01216796,THEFT   ,135
2879,2021/02/02 14:38:00+00,-93.20154711,44.90680686,AUTOTH  ,145
2880,2021/02/02 14:31:00+00,-93.29509939,44.95777856,TMVP    ,18
2881,2021/02/02 15:14:00+00,-93.268978,44.9582607,TMVP    ,188
2882,2021/02/02 19:24:00+00,-93.26775104,44.94921395,CSCR    ,118
2883,2021/02/02 17:00:00+00,-93.28102208,44.97449561,ROBBIZ  ,82
2884,2021/02/02 17:25:00+00,-93.28804768,44.95463813,THEFT   ,361
2885,2021/02/02 17:50:00+00,-93.31028,44.93359,TFMV    ,102
2886,2021/02/02 18:27:00+00,-93.22905032,44.96097408,TMVP    ,446
2887,2021/02/02 18:00:00+00,-93.23854144,44.96275233,TMVP    ,24
2888,2021/02/02 18:35:00+00,-93.28102208,44.97449561,THEFT   ,82
2889,2021/02/02 19:06:00+00,-93.26191627,44.98044364,CSCR    ,445
2890,2021/02/02 19:12:00+00,-93.26311376,45.01054468,THEFT   ,17
2891,2021/02/02 20:13:00+00,-93.2626418,44.94567311,TFMV    ,142
2892,2021/02/03 02:50:00+00,-93.25617,44.96745,ROBPAG  ,151
2893,2021/01/29 12:45:00+00,-93.27274,44.9609,TMVP    ,44
2894,2021/02/01 08:33:00+00,-93.22568767,44.92055407,TMVP    ,218
2895,2021/02/01 08:53:00+00,-93.30839016,45.02680488,TFMV    ,422
2896,2021/02/01 10:23:00+00,-93.26473632,44.98483701,THEFT   ,264
2897,2021/02/01 11:41:00+00,-93.29703601,44.94565998,BIKETF  ,409
2898,2021/02/01 11:45:00+00,-93.28936422,44.94920253,TFMV    ,257
2899,2021/02/01 12:05:00+00,-93.2425,44.96402,TMVP    ,230
2900,2021/02/01 13:02:00+00,-93.25407685,44.9765083,TFMV    ,393
2901,2021/02/01 13:54:00+00,-93.26385612,45.00306861,TMVP    ,349
2902,2021/02/01 14:16:00+00,-93.2920428,44.93679106,TMVP    ,176
2903,2021/02/01 14:51:00+00,-93.22949361,44.97365785,THEFT   ,68
2904,2021/02/01 14:59:00+00,-93.20828032,44.949706,TMVP    ,116
2905,2021/02/01 15:15:00+00,-93.23647339,44.98076705,THEFT   ,19
2906,2021/02/01 16:09:00+00,-93.26264,44.9143,TMVP    ,133
2907,2021/02/01 16:53:00+00,-93.29433518,44.95879509,TFMV    ,18
2908,2021/02/01 21:56:00+00,-93.2717965,44.97736687,BIKETF  ,358
2909,2021/02/02 10:22:00+00,-93.24984928,44.96003386,THEFT   ,124
2910,2021/02/02 10:51:00+00,-93.24696106,44.98366275,TFMV    ,93
2911,2021/02/08 16:59:00+00,-93.21044005,44.9699942,BURGD   ,491
2912,2021/01/31 08:30:00+00,-93.30191189,45.01951514,THEFT   ,286
2913,2021/02/05 13:30:00+00,-93.2945481,44.94041722,BURGB   ,2
2914,2021/02/07 04:59:00+00,-93.29396823,45.03934424,ARSON   ,417
2915,2021/02/08 09:30:00+00,-93.32309637,44.94525823,AUTOTH  ,169
2916,2021/02/08 10:57:00+00,-93.22358115,44.98419743,AUTOTH  ,442
2917,2021/02/08 11:29:00+00,-93.30319384,44.98462281,DASTR   ,39
2918,2021/02/08 10:33:00+00,-93.2484969,44.96811948,BURGD   ,37
2919,2021/02/08 13:38:00+00,-93.29183072,44.96002154,CSCR    ,248
2920,2021/02/08 10:45:00+00,-93.22830727,44.92778942,AUTOTH  ,105
2921,2021/02/08 11:29:00+00,-93.22999946,44.94406781,AUTOTH  ,25
2922,2021/02/08 11:38:00+00,-93.29691588,44.99083368,ROBPAG  ,379
2923,2021/02/08 12:31:00+00,-93.28125485,44.96179868,THEFT   ,489
2924,2021/02/08 12:45:00+00,-93.28546009,44.96180224,THEFT   ,85
2925,2021/02/08 18:43:00+00,-93.21930819,44.97260866,BURGD   ,200
2926,2021/02/08 14:15:00+00,-93.21974405,44.94835848,AUTOTH  ,397
2927,2021/02/06 00:00:00+00,-93.28413789,45.01309420000001,CSCR    ,374
2928,2021/02/08 14:40:00+00,-93.23715551,44.95264966,AUTOTH  ,418
2929,2021/02/08 15:07:00+00,-93.27664165,44.94958302,AUTOTH  ,492
2930,2021/02/08 14:37:00+00,-93.22730894,44.93231929,AUTOTH  ,173
2931,2021/02/08 19:15:00+00,-93.25122404,44.94746021,TFMV    ,136
2932,2021/02/08 16:14:00+00,-93.31925329,44.94795145,THEFT   ,63
2933,2021/02/08 16:05:00+00,-93.23947859,44.94836879,AUTOTH  ,159
2934,2021/02/08 18:18:00+00,-93.22840183,44.98783094,AUTOTH  ,50
2935,2021/02/08 17:29:00+00,-93.29105405,44.99470492,AUTOTH  ,94
2936,2021/02/08 22:39:00+00,-93.22883412,45.00363907,THEFT   ,84
2937,2021/02/08 18:45:00+00,-93.25620836,44.92422511,TMVP    ,213
2938,2021/02/08 18:53:00+00,-93.28951836,44.93316307,AUTOTH  ,119
2939,2021/02/08 18:25:00+00,-93.24798663,44.93592542,AUTOTH  ,163
2940,2021/02/08 19:07:00+00,-93.31925329,44.94795145,THEFT   ,63
2941,2021/02/08 20:11:00+00,-93.25566245,44.94564918,AUTOTH  ,237
2942,2021/02/08 20:30:00+00,-93.29188,44.95374,ASLT2   ,183
2943,2021/02/08 19:39:00+00,-93.24733141,44.95779751,AUTOTH  ,146
2944,2021/02/08 22:16:00+00,-93.26901183,44.9170031,ROBPAG  ,62
2945,2021/02/08 23:11:00+00,-93.25680309,44.96771406,AUTOTH  ,151
2946,2021/02/08 23:24:00+00,-93.24095626,45.01770634,TMVP    ,399
2947,2021/02/09 00:23:00+00,-93.2778161,44.96938053,THEFT   ,5
2948,2021/02/09 00:41:00+00,-93.255,44.95373,ASLT2   ,259
2949,2021/02/09 02:33:00+00,-93.25895,44.97518,ROBPER  ,487
2950,2021/02/09 04:00:00+00,-93.31106208,44.98531397,DASTR   ,204
2951,2021/02/09 07:00:00+00,-93.3271632,44.94933956,AUTOTH  ,333
2952,2021/02/09 08:22:00+00,-93.21044005,44.9699942,DASLT2  ,491
2953,2021/02/09 10:38:00+00,-93.25500436,45.00409669,AUTOTH  ,394
2954,2021/02/09 10:00:00+00,-93.28135,44.94836,AUTOTH  ,370
2955,2021/02/09 12:32:00+00,-93.3146137,44.99972088,AUTOTH  ,236
2956,2021/02/09 11:50:00+00,-93.29062897,45.02847388,AUTOTH  ,476
2957,2021/02/05 14:55:00+00,-93.30595253,45.03233839,AUTOTH  ,440
2958,2021/02/08 07:55:00+00,-93.23933371,44.96185421,TMVP    ,24
2959,2021/02/08 08:25:00+00,-93.28421282,44.95822037,TMVP    ,42
2960,2021/02/08 08:42:00+00,-93.28695,44.93408,TMVP    ,119
2961,2021/02/08 09:19:00+00,-93.26354,44.97844,TFMV    ,83
2962,2021/02/08 10:04:00+00,-93.27429567,44.98078144,THEFT   ,262
2963,2021/02/08 10:37:00+00,-93.25690749,44.94564504,TFMV    ,237
2964,2021/02/08 10:42:00+00,-93.21991017,44.9251334,THEFT   ,81
2965,2021/02/08 11:40:00+00,-93.29435955,44.9618152,TMVP    ,152
2966,2021/02/08 12:28:00+00,-93.29434,44.96444,TMVP    ,152
2967,2021/02/08 12:42:00+00,-93.24556784,45.01948904,THEFT   ,185
2968,2021/02/08 13:29:00+00,-93.28836,44.89237,THEFT   ,87
2969,2021/02/08 14:41:00+00,-93.28638143,44.9050938,THEFT   ,8
2970,2021/02/08 15:48:00+00,-93.27760082,44.98816666,BIKETF  ,211
2971,2021/02/08 16:18:00+00,-93.31687536,44.94983085,BIKETF  ,343
2972,2021/02/08 17:11:00+00,-93.27530146,44.95826097,BIKETF  ,181
2973,2021/02/08 17:35:00+00,-93.29688932,45.02308463,THEFT   ,172
2974,2021/02/04 10:41:00+00,-93.24004375,44.98090212,TMVP    ,197
2975,2021/02/08 18:28:00+00,-93.21991017,44.9251334,THEFT   ,81
2976,2021/02/08 20:23:00+00,-93.22686206,45.02681281,TFMV    ,386
2977,2021/02/08 20:32:00+00,-93.25228497,44.99066185,TMVP    ,91
2978,2021/02/01 12:27:00+00,-93.24737996,44.95285143,BURGD   ,146
2979,2021/02/03 12:00:00+00,-93.26756613,45.01680303,TFMV    ,220
2980,2021/02/03 14:28:00+00,-93.21930819,44.97260866,BURGB   ,200
2981,2021/02/09 11:41:00+00,-93.27791176,44.93502074,THEFT   ,97
2982,2021/02/10 08:00:00+00,-93.28887441,45.03940796,AUTOTH  ,272
2983,2021/02/09 00:00:00+00,-93.26467059,45.01544836,CSCR    ,482
2984,2021/02/10 23:24:00+00,-93.23687381,44.97471419,CSCR    ,313
2985,2021/02/10 19:35:00+00,-93.2880931,44.94920528,THEFT   ,257
2986,2021/02/11 04:03:00+00,-93.26765708,44.96848547,THEFT   ,311
2987,2021/02/11 06:45:00+00,-93.21650763,44.90628291,AUTOTH  ,184
2988,2021/02/11 07:25:00+00,-93.25428643,44.93413176,AUTOTH  ,223
2989,2021/02/11 07:45:00+00,-93.21020373,44.9261223,AUTOTH  ,244
2990,2021/02/11 08:05:00+00,-93.24229748,44.94213183,BURGD   ,249
2991,2021/02/11 08:27:00+00,-93.23955014,44.98264025,AUTOTH  ,197
2992,2021/02/11 09:22:00+00,-93.25876543,44.95823095,AUTOTH  ,356
2993,2021/02/11 10:26:00+00,-93.25769266,44.97660529,BURGD   ,487
2994,2021/02/11 10:00:00+00,-93.21528,44.95016,TFMV    ,7
2995,2021/02/11 10:20:00+00,-93.27030258,44.94750847,THEFT   ,288
2996,2021/02/11 11:25:00+00,-93.27403148,44.96574698,THFTSW  ,383
2997,2021/02/11 12:27:00+00,-93.22409888,44.99372605,THEFT   ,366
2998,2021/02/11 12:59:00+00,-93.23966581,44.96275084,BURGB   ,24
2999,2021/02/11 13:14:00+00,-93.27794467,44.92053809,BURGB   ,34
3000,2021/02/11 15:26:00+00,-93.25183571,44.99871229,THEFT   ,231
3001,2021/02/11 14:09:00+00,-93.2879891,44.99968546,AUTOTH  ,468
3002,2021/02/11 15:06:00+00,-93.32683328,44.95360957,TFMV    ,22
3003,2021/02/11 15:19:00+00,-93.22103275,44.91968663,AUTOTH  ,218
3004,2021/02/11 15:20:00+00,-93.2460515,44.924223100000006,TFMV    ,344
3005,2021/02/11 15:39:00+00,-93.25117492,44.94044823,TMVP    ,389
3006,2021/02/11 15:37:00+00,-93.24696106,44.98366275,BURGD   ,93
3007,2021/02/11 17:05:00+00,-93.29028844,45.00024005,AUTOTH  ,125
3008,2021/02/11 14:53:00+00,-93.24995471,44.94746121,ASLT2   ,348
3009,2021/02/11 21:27:00+00,-93.27998543,44.99829417,AUTOTH  ,296
3010,2021/02/11 17:42:00+00,-93.2814859,45.01906485,AUTOTH  ,111
3011,2021/02/11 17:47:00+00,-93.28539129,44.97915602,AUTOTH  ,235
3012,2021/02/11 18:39:00+00,-93.26067163,44.97198115,AUTOTH  ,126
3013,2021/02/11 20:30:00+00,-93.23773322,44.95868553,TMVP    ,341
3014,2021/02/11 18:39:00+00,-93.2740634,44.95462911,BURGD   ,16
3015,2021/02/11 19:05:00+00,-93.2447022,44.96305499,AUTOTH  ,161
3016,2021/02/11 19:43:00+00,-93.29411,44.99306,ASLT2   ,168
3017,2021/02/11 21:31:00+00,-93.29055254,45.0176144,CSCR    ,13
3018,2021/02/11 20:29:00+00,-93.26765722,44.96331735,ROBPAG  ,153
3019,2021/02/11 22:36:00+00,-93.26311376,45.01054468,ROBBIZ  ,17
3020,2021/02/12 01:33:00+00,-93.28133076,44.95134737,AUTOTH  ,339
3021,2021/02/12 00:59:00+00,-93.21723954,44.92425188,AUTOTH  ,81
3022,2021/02/12 02:22:00+00,-93.27932986,44.96825261,BURGB   ,317
3023,2021/02/12 05:59:00+00,-93.25495377,44.95823655,AUTOTH  ,1
3024,2021/02/12 08:27:00+00,-93.26520218,44.95014794,AUTOTH  ,398
3025,2021/02/12 10:25:00+00,-93.23973208,44.93141527,AUTOTH  ,486
3026,2021/02/12 10:18:00+00,-93.2460747,44.93321749,AUTOTH  ,163
3027,2021/02/12 09:56:00+00,-93.2505519,44.95374591,ASLT2   ,354
3028,2021/02/12 10:48:00+00,-93.28721804,45.0129579,BURGB   ,205
3029,2021/02/12 12:32:00+00,-93.21689298,44.91792713,ROBBIZ  ,243
3030,2021/02/19 19:11:00+00,-93.29305018,45.00864138,AUTOTH  ,137
3031,2021/02/19 18:52:00+00,-93.30835,44.97536,AUTOTH  ,451
3032,2021/02/20 09:44:00+00,-93.27754595,44.89561447,DASTR   ,45
3033,2021/02/20 09:55:00+00,-93.25297,44.98915,AUTOTH  ,91
3034,2021/02/21 01:45:00+00,-93.23421,44.98245,AUTOTH  ,212
3035,2021/02/21 05:46:00+00,-93.24733141,44.95779751,ROBPAG  ,146
3036,2021/02/21 05:00:00+00,-93.24862587,44.93683082,DASTR   ,368
3037,2021/02/07 08:35:00+00,-93.22101794,44.9483609,BURGB   ,397
3038,2021/02/10 10:28:00+00,-93.29051347,44.96589657,BURGB   ,207
3039,2021/02/10 19:50:00+00,-93.28654434,45.02483662,AUTOTH  ,206
3040,2021/02/12 15:46:00+00,-93.25630999,44.94921324,BURGB   ,30
3041,2021/02/13 09:00:00+00,-93.27671804,44.91513098,AUTOTH  ,241
3042,2021/02/13 09:00:00+00,-93.23890582,44.93862869,AUTOTH  ,447
3043,2021/02/13 16:04:00+00,-93.28805488,45.02302234,TFMV    ,64
3044,2021/02/14 00:40:00+00,-93.28799072,45.00424314,ASLT2   ,33
3045,2021/02/13 21:55:00+00,-93.31181699,45.0060282,ROBBIZ  ,158
3046,2021/02/13 23:14:00+00,-93.27616625,44.99434886,THEFT   ,121
3047,2021/02/13 22:45:00+00,-93.22790293,44.97366129,THFTSW  ,68
3048,2021/02/14 01:38:00+00,-93.30128954,44.99945235,ASLT2   ,302
3049,2021/02/14 07:51:00+00,-93.26009271,44.95238756,AUTOTH  ,174
3050,2021/02/14 08:00:00+00,-93.26386642,44.94227721,AUTOTH  ,439
3051,2021/02/14 08:20:00+00,-93.21841267,44.98568352,AUTOTH  ,415
3052,2021/02/14 09:41:00+00,-93.26941228,44.90942979,AUTOTH  ,433
3053,2021/02/14 10:23:00+00,-93.25630999,44.94921324,AUTOTH  ,30
3054,2021/02/14 10:36:00+00,-93.24733737,45.01406587,BURGB   ,327
3055,2021/02/14 09:45:00+00,-93.22435562,44.90264503,AUTOTH  ,421
3056,2021/02/14 10:20:00+00,-93.24737347,44.94043612,AUTOTH  ,14
3057,2021/02/14 10:44:00+00,-93.22730894,44.93231929,AUTOTH  ,173
3058,2021/02/14 12:30:00+00,-93.27787,44.95554,AUTOTH  ,181
3059,2021/02/14 14:06:00+00,-93.29180315,45.01403406,AUTOTH  ,401
3060,2021/02/14 15:24:00+00,-93.27771387,44.97050597,ROBPER  ,5
3061,2021/02/14 15:51:00+00,-93.30570685,45.01232465,AUTOTH  ,260
3062,2021/02/14 15:00:00+00,-93.23778,44.98258,ROBPAG  ,483
3063,2021/02/14 14:50:00+00,-93.26939311,44.98028091,BURGD   ,26
3064,2021/02/14 15:30:00+00,-93.26896396,45.00114753,TMVP    ,309
3065,2021/02/14 15:43:00+00,-93.26250665,44.92784255,TMVP    ,297
3066,2021/02/14 18:37:00+00,-93.29306845,45.01583008,AUTOTH  ,322
3067,2021/02/14 18:49:00+00,-93.31716006,45.01431704,THEFT   ,443
3068,2021/02/14 17:26:00+00,-93.27529178,44.96458464,CARJCK  ,209
3069,2021/02/14 17:37:00+00,-93.29827352,44.94960945,THEFT   ,369
3070,2021/02/14 19:08:00+00,-93.32417998,44.94752212,AUTOTH  ,169
3071,2021/02/14 19:00:00+00,-93.3133328,45.00873388,AUTOTH  ,400
3072,2021/02/14 21:23:00+00,-93.28922406,44.98675969,ASLT2   ,459
3073,2021/02/14 22:37:00+00,-93.2453083,44.99148869,BURGB   ,216
3074,2021/02/14 22:42:00+00,-93.23211948,44.92960325,MURDR   ,463
3075,2021/02/15 03:59:00+00,-93.21659785,44.93502991,AUTOTH  ,190
3076,2021/02/15 04:46:00+00,-93.25751395,44.95643811,AUTOTH  ,356
3077,2021/02/15 08:27:00+00,-93.22566342,44.95107477,AUTOTH  ,458
3078,2021/02/15 09:07:00+00,-93.25502157,44.95100647,AUTOTH  ,437
3079,2021/02/15 09:19:00+00,-93.25428643,44.93413176,AUTOTH  ,223
3080,2021/02/15 09:06:00+00,-93.26640229,44.96179566,AUTOTH  ,153
3081,2021/02/15 10:40:00+00,-93.29433053,45.01583896,AUTOTH  ,322
3082,2021/02/11 15:28:00+00,-93.29008147,44.96639728,BURGB   ,207
3083,2021/02/13 11:39:00+00,-93.24299,44.98982,TMVP    ,117
3084,2021/02/13 09:59:00+00,-93.27616625,44.99434886,TFMV    ,121
3085,2021/02/22 18:53:00+00,-93.23695301,44.96275542,THEFT   ,24
3086,2021/02/23 22:00:00+00,-93.29554239,44.97970855,TFMV    ,114
3087,2021/02/26 18:23:00+00,-93.28492292,44.94836055,AUTOTH  ,32
3088,2021/02/25 12:13:00+00,-93.29565034,45.02489278,THEFT   ,172
3089,2021/02/26 06:17:00+00,-93.23460944,45.00688064,AUTOTH  ,27
3090,2021/02/26 06:11:00+00,-93.23473493,44.98524646,AUTOTH  ,350
3091,2021/02/26 11:00:00+00,-93.28137253,44.94567052,AUTOTH  ,493
3092,2021/02/26 10:01:00+00,-93.29636314,44.94925537,BURGB   ,51
3093,2021/02/26 11:15:00+00,-93.24869,44.94837,ROBPER  ,348
3094,2021/02/26 11:46:00+00,-93.30595253,45.03233839,AUTOTH  ,440
3095,2021/02/26 14:56:00+00,-93.28215669,44.95194658,TFMV    ,339
3096,2021/02/26 13:50:00+00,-93.27150683,44.97927720000001,THEFT   ,358
3097,2021/02/26 15:36:00+00,-93.21146928,44.91888638,AUTOTH  ,48
3098,2021/02/26 14:38:00+00,-93.23292892,44.99870052,BURGB   ,303
3099,2021/02/26 14:52:00+00,-93.30508811,44.9915029,ASLT2   ,498
3100,2021/02/26 14:01:00+00,-93.21921931,44.92059183,THEFT   ,218
3101,2021/02/26 16:16:00+00,-93.2491276,45.01152123,TMVP    ,202
3102,2021/02/26 19:35:00+00,-93.26255,44.96628,TMVP    ,47
3103,2021/02/26 23:15:00+00,-93.26076768,44.94836007,BURGB   ,467
3104,2021/02/26 20:33:00+00,-93.21930819,44.97260866,BURGB   ,200
3105,2021/02/26 21:53:00+00,-93.28931,44.95554,ROBPAG  ,326
3106,2021/02/26 17:30:00+00,-93.24725864,44.96717526,TFPER   ,314
3107,2021/02/26 17:42:00+00,-93.22018845,44.92903981,TFMV    ,11
3108,2021/02/26 17:52:00+00,-93.2525184,44.9750507,AUTOTH  ,156
3109,2021/02/26 18:00:00+00,-93.24990815,44.95464042,TFMV    ,354
3110,2021/02/26 18:10:00+00,-93.24736969,45.00840641,TMVP    ,252
3111,2021/02/26 18:40:00+00,-93.2347243,44.95108135,ROBPAG  ,56
3112,2021/02/26 20:01:00+00,-93.22418506,44.89870621,ASLT3   ,21
3113,2021/02/26 22:36:00+00,-93.23037773,44.98694969,ASLT2   ,50
3114,2021/02/26 22:03:00+00,-93.28302135,44.94747481,CARJCK  ,32
3115,2021/02/27 00:00:00+00,-93.2088978,44.94925238,TFMV    ,116
3116,2021/02/27 00:05:00+00,-93.24230838,44.9438377,CARJCK  ,249
3117,2021/02/27 00:14:00+00,-93.27279223,44.94226506,AUTOTH  ,41
3118,2021/02/27 01:51:00+00,-93.28083832,44.96825706,ASLT2   ,317
3119,2021/02/02 02:47:00+00,-93.28218485,44.94835457,BURGB   ,32
3120,2021/02/08 09:06:00+00,-93.26770341,44.95283281,TFMV    ,360
3121,2021/02/11 12:45:00+00,-93.27195951,44.98083264,THEFT   ,262
3122,2021/02/16 07:56:00+00,-93.32712706,44.91251638,THEFT   ,329
3123,2021/02/16 18:35:00+00,-93.31331888,45.00512587,AUTOTH  ,158
3124,2021/02/17 06:51:00+00,-93.26640229,44.96179566,DASLT2  ,153
3125,2021/02/17 05:30:00+00,-93.29563008,45.00538752,AUTOTH  ,345
3126,2021/02/17 11:14:00+00,-93.26593,44.9987,AUTOTH  ,388
3127,2021/02/17 12:57:00+00,-93.29565034,45.02489278,THEFT   ,172
3128,2021/02/17 14:30:00+00,-93.25566245,44.94564918,THEFT   ,237
3129,2021/02/17 12:53:00+00,-93.27047598,44.97680278,THEFT   ,358
3130,2021/02/17 13:00:00+00,-93.3271834,44.96446396,BURGD   ,472
3131,2021/02/17 15:00:00+00,-93.29558676,45.01404438,ASLT2   ,322
3132,2021/02/17 15:23:00+00,-93.23233478,44.95197292,AUTOTH  ,461
3133,2021/02/17 16:27:00+00,-93.29255390000002,44.94836154,THEFT   ,331
3134,2021/02/17 16:37:00+00,-93.29826148,44.95095754,THEFT   ,369
3135,2021/02/17 16:45:00+00,-93.30821233,45.00692262,AUTOTH  ,28
3136,2021/02/17 17:45:00+00,-93.25258461,44.98848394,TMVP    ,91
3137,2021/02/17 11:00:00+00,-93.25248,44.95195,ROBPAG  ,437
3138,2021/02/17 21:14:00+00,-93.29965524,44.93860259,ROBPAG  ,263
3139,2021/02/17 20:33:00+00,-93.29410106,44.98584606,DASLT2  ,9
3140,2021/02/17 20:35:00+00,-93.29182119,45.00024507,AUTOTH  ,125
3141,2021/02/17 21:41:00+00,-93.29323699,44.94382545,ROBPAG  ,2
3142,2021/02/17 23:21:00+00,-93.27021106,44.96005057,TMVP    ,474
3143,2021/02/17 21:05:00+00,-93.28431,44.94292,CARJCK  ,301
3144,2021/02/17 22:37:00+00,-93.24932366,44.94836921,ROBBIZ  ,348
3145,2021/02/17 23:53:00+00,-93.27791575,44.94044075,TMVP    ,229
3146,2021/02/18 02:01:00+00,-93.23715551,44.95264966,BURGB   ,418
3147,2021/02/18 04:13:00+00,-93.28313876,44.91526814,BURGD   ,143
3148,2021/02/18 08:02:00+00,-93.24733737,45.01406587,ROBBIZ  ,327
3149,2021/02/18 08:16:00+00,-93.2615736,45.01162916,AUTOTH  ,17
3150,2021/02/18 08:18:00+00,-93.2537113,44.9097738,AUTOTH  ,132
3151,2021/02/18 08:41:00+00,-93.25817703,44.98800707,BURGB   ,405
3152,2021/02/18 09:58:00+00,-93.28135,44.94836,ASLT2   ,370
3153,2021/02/16 18:45:00+00,-93.24288276,44.99509848,TMVP    ,376
3154,2021/02/16 21:00:00+00,-93.21905055,44.9062803,TMVP    ,184
3155,2021/02/17 09:32:00+00,-93.25889495,45.00198358,TMVP    ,72
3156,2021/02/16 11:32:00+00,-93.20481088,44.91386941,THEFT   ,469
3157,2021/02/17 13:06:00+00,-93.29568935,44.95464369,BIKETF  ,139
3158,2021/02/17 14:44:00+00,-93.29791642,45.04842869,TMVP    ,66
3159,2021/02/17 14:46:00+00,-93.23583636,45.02496274,THFTSW  ,430
3160,2021/02/17 15:22:00+00,-93.20886023,44.90629765,THEFT   ,396
3161,2021/02/17 16:12:00+00,-93.27785,44.95915,ROBPER  ,407
3162,2021/02/22 22:26:00+00,-93.23617767,44.90076616,BURGD   ,192
3163,2021/02/23 05:32:00+00,-93.3146137,44.99972088,AUTOTH  ,236
3164,2021/02/23 05:50:00+00,-93.29829373,44.99632436,AUTOTH  ,168
3165,2021/02/23 09:40:00+00,-93.2484969,44.96811948,THEFT   ,37
3166,2021/02/23 11:57:00+00,-93.24932366,44.94836921,BURGB   ,348
3167,2021/02/23 12:41:00+00,-93.24249641,44.96502112,THEFT   ,230
3168,2021/02/23 12:19:00+00,-93.26507,44.92514,AUTOTH  ,115
3169,2021/02/23 12:43:00+00,-93.20899109,44.95774506,TMVP    ,247
3170,2021/02/23 14:20:00+00,-93.29015,45.04209,ASLT2   ,20
3171,2021/02/23 13:46:00+00,-93.3012,44.96094,CARJCK  ,357
3172,2021/02/23 13:56:00+00,-93.30379277,45.00510871,DASLT2  ,480
3173,2021/02/23 14:29:00+00,-93.30629,44.98074,CARJCK  ,210
3174,2021/02/23 19:40:00+00,-93.29320283,44.94748219,BURGD   ,331
3175,2021/02/23 15:52:00+00,-93.24556486,45.01768318,TMVP    ,185
3176,2021/02/23 16:00:00+00,-93.27781468,44.96407814,AUTOTH  ,209
3177,2021/02/23 18:54:00+00,-93.28745858,44.94836613,AUTOTH  ,101
3178,2021/02/23 17:03:00+00,-93.31208683,44.98909498,BURGD   ,129
3179,2021/02/23 20:04:00+00,-93.28938825,44.94748586,THEFT   ,257
3180,2021/02/23 19:31:00+00,-93.25122404,44.94746021,AUTOTH  ,136
3181,2021/02/23 19:00:00+00,-93.2113691,44.91445114,TFMV    ,269
3182,2021/02/23 20:41:00+00,-93.22686292,45.02137842,DASTR   ,222
3183,2021/02/23 20:20:00+00,-93.29464631,44.90961264,TMVP    ,224
3184,2021/02/23 23:00:00+00,-93.25059333,44.94836761,AUTOTH  ,348
3185,2021/02/23 21:29:00+00,-93.25629147,44.95120513,AUTOTH  ,30
