X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.22357590794029,44.9841971888919,0021XX ELM ST SE,MP202127528         ,2     ,2021/02/08 00:00:00+00,1057,2021/02/08 00:00:00+00,2021/02/08 10:57:00+00,600,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,17572.0,-93.22358115,44.98419743,-10377601,5619034,Como,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2917
-93.30319359157178,44.984616538158996,0006XX LOGAN AVE N,MP202127543         ,4     ,2021/02/08 00:00:00+00,1129,2021/02/08 00:00:00+00,2021/02/08 11:29:00+00,1019,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,5.0,2021/02/09 00:00:00+00,16255.0,-93.30319384,44.98462281,-10386464,5619100,Near - North,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2918
-93.2484951739218,44.968113465471404,0016XX 6TH ST S,MP202127544         ,1     ,2021/02/08 00:00:00+00,1033,2021/02/07 00:00:00+00,2021/02/08 10:33:00+00,2200,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/02/09 00:00:00+00,20031.0,-93.2484969,44.96811948,-10380375,5616503,Cedar Riverside,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2919
-93.29182990322771,44.960015882022496,0022XX COLFAX AVE S,MP202127550         ,5     ,2021/02/08 00:00:00+00,1338,2018/06/30 00:00:00+00,2021/02/08 13:38:00+00,2300,CSCR    ,CSC - RAPE                    ,3.0,2021/02/09 00:00:00+00,16104.0,-93.29183072,44.96002154,-10385199,5615229,Lowry Hill East,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2920
-93.2283010463348,44.9277858398923,0041XX NOKOMIS AVE S,MP202127563         ,3     ,2021/02/08 00:00:00+00,1045,2021/02/08 00:00:00+00,2021/02/08 10:45:00+00,1030,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,11885.0,-93.22830727,44.92778942,-10378127,5610160,Standish,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2921
-93.2299988622217,44.944065258293506,0032XX 29TH AVE S,MP202127603         ,3     ,2021/02/08 00:00:00+00,1129,2021/02/07 00:00:00+00,2021/02/08 11:29:00+00,1600,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,17781.0,-93.22999946,44.94406781,-10378316,5612720,Longfellow,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2922
-93.29691436773581,44.990830172332295,0012XX 12TH AVE N,MP202127613         ,4     ,2021/02/08 00:00:00+00,1138,2021/02/01 00:00:00+00,2021/02/08 11:38:00+00,0,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/02/09 00:00:00+00,15855.0,-93.29691588,44.99083368,-10385765,5620078,Near - North,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2923
-93.28124774918079,44.961795668690996,0021XX PILLSBURY AVE ,MP202127626         ,5     ,2021/02/08 00:00:00+00,1231,2021/02/08 00:00:00+00,2021/02/08 12:31:00+00,800,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,16780.0,-93.28125485,44.96179868,-10384021,5615509,Whittier,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2924
-93.28545186471051,44.961802024973004,0020XX HARRIET AVE ,MP202127644         ,5     ,2021/02/08 00:00:00+00,1245,2021/02/05 00:00:00+00,2021/02/08 12:45:00+00,1200,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,16108.0,-93.28546009,44.96180224,-10384489,5615510,Whittier,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2925
-93.2192999271879,44.972606686214,0026XX UNIVERSITY AVE SE,MP202127677         ,2     ,2021/02/08 00:00:00+00,1843,2021/02/06 00:00:00+00,2021/02/08 18:43:00+00,1800,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/02/09 00:00:00+00,13302.0,-93.21930819,44.97260866,-10377125,5617210,Prospect Park - East River Road,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2926
-93.21974010167709,44.9483569141988,0036XX LAKE ST E,MP202127681         ,3     ,2021/02/08 00:00:00+00,1415,2021/02/08 00:00:00+00,2021/02/08 14:15:00+00,1339,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,14411.0,-93.21974405,44.94835848,-10377174,5613395,Longfellow,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2927
-93.28413134124278,45.013093338860294,0003XX LOWRY AVE N,MP202127708         ,4     ,2021/02/06 00:00:00+00,0,2020/06/01 00:00:00+00,2021/02/06 00:00:00+00,0,CSCR    ,CSC - RAPE                    ,3.0,2021/02/08 00:00:00+00,14883.0,-93.28413789,45.013094200000005,-10384342,5623583,Hawthorne,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2928
-93.23714945188341,44.952648249246906,0027XX MINNEHAHA AVE ,MP202127709         ,3     ,2021/02/08 00:00:00+00,1440,2020/10/03 00:00:00+00,2021/02/08 14:40:00+00,800,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,25752.0,-93.23715551,44.95264966,-10379112,5614070,Longfellow,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2929
-93.2766393917732,44.949577593265495,0029XX 1ST AVE S,MP202127719         ,5     ,2021/02/08 00:00:00+00,1507,2021/02/08 00:00:00+00,2021/02/08 15:07:00+00,1430,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,16218.0,-93.27664165,44.94958302,-10383508,5613587,Whittier,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2930
-93.2273039163694,44.9323140164282,0038XX HIAWATHA AVE ,MP202127720         ,3     ,2021/02/08 00:00:00+00,1437,2021/02/08 00:00:00+00,2021/02/08 14:37:00+00,1430,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,13503.0,-93.22730894,44.93231929,-10378016,5610872,Howe,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2931
-93.25121706923271,44.947454103606006,0030XX 16TH AVE S,MP202127743         ,3     ,2021/02/08 00:00:00+00,1915,2021/02/06 00:00:00+00,2021/02/08 19:15:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/09 00:00:00+00,12000.0,-93.25122404,44.94746021,-10380678,5613253,Powderhorn Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2932
-93.31924648569901,44.947950015407706,0030XX EXCELSIOR BLVD ,MP202127765         ,5     ,2021/02/08 00:00:00+00,1614,2021/02/04 00:00:00+00,2021/02/08 16:14:00+00,1400,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,14407.0,-93.31925329,44.94795145,-10388251,5613331,West Calhoun,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2933
-93.2394760884692,44.9483632719695,0022XX LAKE ST E,MP202127768         ,3     ,2021/02/08 00:00:00+00,1605,2021/02/08 00:00:00+00,2021/02/08 16:05:00+00,1600,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,19113.0,-93.23947859,44.94836879,-10379371,5613396,East Phillips,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2934
-93.228399861016,44.9878250938986,0016XX COMO AVE SE,MP202127778         ,2     ,2021/02/08 00:00:00+00,1818,2021/02/08 00:00:00+00,2021/02/08 18:18:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,16183.0,-93.22840183,44.98783094,-10378138,5619605,Como,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2935
-93.29104836893049,44.994699058214294,0015XX BRYANT AVE N,MP202127784         ,4     ,2021/02/08 00:00:00+00,1729,2021/02/08 00:00:00+00,2021/02/08 17:29:00+00,1530,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,16140.0,-93.29105405,44.99470492,-10385112,5620687,Near - North,2021/02/16 00:00:00+00,2021/02/17 07:02:05+00,2936
-93.2288310523524,45.003636519944,0015XX NEW BRIGHTON BLVD ,MP202127788         ,2     ,2021/02/08 00:00:00+00,2239,2021/02/08 00:00:00+00,2021/02/08 22:39:00+00,1639,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,21511.0,-93.22883412,45.00363907,-10378186,5622094,Northeast Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2937
-93.2562027190595,44.924224101917,0043XX 13TH AVE S,MP202127838         ,3     ,2021/02/08 00:00:00+00,1845,2021/02/07 00:00:00+00,2021/02/08 18:45:00+00,2100,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,12433.0,-93.25620836,44.92422511,-10381233,5609600,Northrop,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2938
-93.28951224979471,44.933159830058,0038XX ALDRICH AVE S,MP202127843         ,5     ,2021/02/08 00:00:00+00,1853,2021/02/08 00:00:00+00,2021/02/08 18:53:00+00,1740,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,11809.0,-93.28951836,44.93316307,-10384941,5611005,East Harriet,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2939
-93.2479831342098,44.935919766835795,0018XX 37TH ST E,MP202127853         ,3     ,2021/02/08 00:00:00+00,1825,2021/02/07 00:00:00+00,2021/02/08 18:25:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,12277.0,-93.24798663,44.93592542,-10380318,5611439,Powderhorn Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2940
-93.31924648569901,44.947950015407706,0030XX EXCELSIOR BLVD ,MP202127866         ,5     ,2021/02/08 00:00:00+00,1907,2021/02/08 00:00:00+00,2021/02/08 19:07:00+00,1809,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,14407.0,-93.31925329,44.94795145,-10388251,5613331,West Calhoun,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2941
-93.2556547467362,44.9456484398213,0013XX POWDERHORN TERR ,MP202127898         ,3     ,2021/02/08 00:00:00+00,2011,2021/02/08 00:00:00+00,2021/02/08 20:11:00+00,1830,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,11959.0,-93.25566245,44.94564918,-10381172,5612969,Powderhorn Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2942
-93.29187481899191,44.953735336521206,,MP202127907         ,5     ,2021/02/08 00:00:00+00,2030,2021/02/08 00:00:00+00,2021/02/08 20:30:00+00,1900,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/08 00:00:00+00,,-93.29188,44.95374,-10385204,5614241,Lowry Hill East,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2943
-93.24732736405241,44.957797427773,0025XX CEDAR AVE S,MP202127924         ,3     ,2021/02/08 00:00:00+00,1939,2021/02/07 00:00:00+00,2021/02/08 19:39:00+00,1730,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,16946.0,-93.24733141,44.95779751,-10380245,5614880,East Phillips,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2944
-93.26900371185819,44.9169981836372,0047XX 5TH AVE S,MP202128008         ,3     ,2021/02/08 00:00:00+00,2216,2021/02/08 00:00:00+00,2021/02/08 22:16:00+00,2214,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/02/09 00:00:00+00,21825.0,-93.26901183,44.9170031,-10382658,5608464,Field,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2945
-93.25679560714701,44.96771306238401,0012XX 9TH ST S,MP202128016         ,1     ,2021/02/08 00:00:00+00,2311,2021/02/08 00:00:00+00,2021/02/08 23:11:00+00,2311,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,20020.0,-93.25680309,44.96771406,-10381299,5616440,Elliot Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2946
-93.2409493255352,45.017703686363,0027XX PIERCE ST NE,MP202128037         ,2     ,2021/02/08 00:00:00+00,2324,2021/02/08 00:00:00+00,2021/02/08 23:24:00+00,2324,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,10803.0,-93.24095626,45.01770634,-10379535,5624309,Audubon Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2947
-93.27780720164259,44.96937821242129,0013XX NICOLLET AVE ,MP202128051         ,1     ,2021/02/09 00:00:00+00,23,2021/02/09 00:00:00+00,2021/02/09 00:23:00+00,23,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,16712.0,-93.2778161,44.96938053,-10383638,5616702,Loring Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2948
-93.254989993426,44.953728979345506,,MP202128063         ,3     ,2021/02/09 00:00:00+00,41,2021/02/09 00:00:00+00,2021/02/09 00:41:00+00,5,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/09 00:00:00+00,,-93.255,44.95373,-10381098,5614240,Midtown Phillips,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2949
-93.25894258067609,44.9751804376825,,MP202128104         ,1     ,2021/02/09 00:00:00+00,233,2021/02/09 00:00:00+00,2021/02/09 02:33:00+00,233,ROBPER  ,ROBBERY OF PERSON             ,4.0,2021/02/09 00:00:00+00,,-93.25895,44.97518,-10381538,5617615,Downtown East,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2950
-93.3110538503079,44.985309093111,0006XX RUSSELL AVE N,MP202128125         ,4     ,2021/02/09 00:00:00+00,400,2021/02/09 00:00:00+00,2021/02/09 04:00:00+00,400,DASTR   ,DOMESTIC ASSAULT/STRANGULATION,5.0,2021/02/09 00:00:00+00,18173.0,-93.31106208,44.98531397,-10387339,5619209,Willard - Hay,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2951
-93.32716064335209,44.949336002594,0029XX EWING AVE S,MP202128168         ,5     ,2021/02/09 00:00:00+00,700,2021/02/09 00:00:00+00,2021/02/09 07:00:00+00,640,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,20381.0,-93.3271632,44.94933956,-10389132,5613549,Cedar - Isles - Dean,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2952
-93.2104335553336,44.9699883316315,0031XX 4TH ST SE,MP202128194         ,2     ,2021/02/09 00:00:00+00,822,2021/02/09 00:00:00+00,2021/02/09 08:22:00+00,500,DASLT2  ,2ND DEG DOMES ASLT            ,5.0,2021/02/09 00:00:00+00,18621.0,-93.21044005,44.9699942,-10376138,5616798,Prospect Park - East River Road,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2953
-93.25499897657879,45.0040938365672,0015XX JEFFERSON ST NE,MP202128214         ,2     ,2021/02/09 00:00:00+00,1038,2021/02/08 00:00:00+00,2021/02/09 10:38:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,15029.0,-93.25500436,45.00409669,-10381099,5622166,Logan Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2954
-93.281346563862,44.9483505564274,,MP202128238         ,5     ,2021/02/09 00:00:00+00,1000,2021/02/08 00:00:00+00,2021/02/09 10:00:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,,-93.28135,44.94836,-10384032,5613394,Whittier,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2955
-93.314611178833,44.99971742086289,0019XX UPTON AVE N,MP202128250         ,4     ,2021/02/09 00:00:00+00,1232,2021/02/09 00:00:00+00,2021/02/09 12:32:00+00,1030,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,19602.0,-93.3146137,44.99972088,-10387735,5621477,Willard - Hay,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2956
-93.290626160747,45.028472418196294,0040XX BRYANT AVE N,MP202128287         ,4     ,2021/02/09 00:00:00+00,1150,2021/02/09 00:00:00+00,2021/02/09 11:50:00+00,900,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,10119.0,-93.29062897,45.02847388,-10385065,5626005,Webber - Camden,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2957
-93.3059514194941,45.0323324137239,0042XX NEWTON AVE N,MP2021287363        ,4     ,2021/02/05 00:00:00+00,1455,2020/11/11 00:00:00+00,2021/02/05 14:55:00+00,2220,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/09 00:00:00+00,18113.0,-93.30595253,45.03233839,-10386771,5626613,Victory,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2958
-93.2393323580238,44.9618528752038,0020XX 23RD AVE S,MP2021700919        ,3     ,2021/02/08 00:00:00+00,755,2021/02/07 00:00:00+00,2021/02/08 07:55:00+00,445,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,18038.0,-93.23933371,44.96185421,-10379355,5615518,Seward,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2959
-93.2842121896184,44.95821697011029,0024XX GRAND AVE S,MP2021700920        ,5     ,2021/02/08 00:00:00+00,825,2021/02/05 00:00:00+00,2021/02/08 08:25:00+00,1900,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,16670.0,-93.28421282,44.95822037,-10384351,5614946,Whittier,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2960
-93.28695205123492,44.93406922480061,,MP2021700921        ,5     ,2021/02/08 00:00:00+00,842,2021/02/06 00:00:00+00,2021/02/08 08:42:00+00,2300,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,,-93.28695,44.93408,-10384656,5611148,King Field,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2961
-93.26353297177789,44.9784340026184,,MP2021700923        ,1     ,2021/02/08 00:00:00+00,919,2021/02/06 00:00:00+00,2021/02/08 09:19:00+00,100,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/09 00:00:00+00,,-93.26354,44.97844,-10382049,5618127,Downtown West,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2962
-93.2742947888817,44.9807787425689,0001XX 5TH ST N,MP2021700925        ,1     ,2021/02/08 00:00:00+00,1004,2021/02/06 00:00:00+00,2021/02/08 10:04:00+00,2200,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,17874.0,-93.27429567,44.98078144,-10383247,5618496,Downtown West,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2963
-93.2569034049811,44.945642081749895,0012XX POWDERHORN TERR ,MP2021700928        ,3     ,2021/02/08 00:00:00+00,1037,2021/02/06 00:00:00+00,2021/02/08 10:37:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/09 00:00:00+00,11958.0,-93.25690749,44.94564504,-10381311,5612968,Powderhorn Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2964
-93.21990179842821,44.9251272778032,0036XX 43RD ST E,MP2021700930        ,3     ,2021/02/08 00:00:00+00,1042,2021/02/02 00:00:00+00,2021/02/08 10:42:00+00,1630,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,12140.0,-93.21991017,44.9251334,-10377192,5609742,Hiawatha,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2965
-93.2943541691761,44.961814737534894,0020XX EMERSON AVE S,MP2021700931        ,5     ,2021/02/08 00:00:00+00,1140,2021/02/08 00:00:00+00,2021/02/08 11:40:00+00,1105,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,18380.0,-93.29435955,44.9618152,-10385480,5615512,Lowry Hill,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2966
-93.29433620287041,44.964433465232496,,MP2021700933        ,5     ,2021/02/08 00:00:00+00,1228,2021/02/07 00:00:00+00,2021/02/08 12:28:00+00,1200,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,,-93.29434,44.96444,-10385478,5615924,Lowry Hill,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2967
-93.2455666660956,45.0194880325248,0028XX POLK ST NE,MP2021700936        ,2     ,2021/02/08 00:00:00+00,1242,2021/02/06 00:00:00+00,2021/02/08 12:42:00+00,1530,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,20085.0,-93.24556784,45.01948904,-10380049,5624590,Audubon Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2968
-93.28835342307819,44.8923685336876,,MP2021700938        ,5     ,2021/02/08 00:00:00+00,1329,2021/02/08 00:00:00+00,2021/02/08 13:29:00+00,1305,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,,-93.28836,44.89237,-10384812,5604593,Windom,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2969
-93.28637712945309,44.9050887018013,0005XX 54TH ST W,MP2021700940        ,5     ,2021/02/08 00:00:00+00,1441,2021/02/07 00:00:00+00,2021/02/08 14:41:00+00,845,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,12663.0,-93.28638143,44.905093799999996,-10384592,5606592,Windom,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2970
-93.2776005891272,44.9881618229986,0007XX WASHINGTON AVE N,MP2021700944        ,1     ,2021/02/08 00:00:00+00,1548,2021/02/06 00:00:00+00,2021/02/08 15:48:00+00,0,BIKETF  ,BIKE THEFT                    ,7.0,2021/02/09 00:00:00+00,14827.0,-93.27760082,44.98816666,-10383615,5619658,North Loop,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2971
-93.316874933349,44.94982554052871,0029XX DEAN PKWY ,MP2021700945        ,5     ,2021/02/08 00:00:00+00,1618,2021/01/29 00:00:00+00,2021/02/08 16:18:00+00,2100,BIKETF  ,BIKE THEFT                    ,7.0,2021/02/09 00:00:00+00,19017.0,-93.31687536,44.94983085,-10387987,5613626,Cedar - Isles - Dean,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2972
-93.27530090199991,44.958255110170604,0024XX STEVENS AVE ,MP2021700947        ,5     ,2021/02/08 00:00:00+00,1711,2021/02/08 00:00:00+00,2021/02/08 17:11:00+00,1140,BIKETF  ,BIKE THEFT                    ,7.0,2021/02/09 00:00:00+00,17934.0,-93.27530146,44.95826097,-10383359,5614952,Whittier,2021/02/10 00:00:00+00,2021/02/11 07:03:02+00,2973
-93.29688741827731,45.023081955992794,0037XX GIRARD AVE N,MP2021700948        ,4     ,2021/02/08 00:00:00+00,1735,2021/02/08 00:00:00+00,2021/02/08 17:35:00+00,1035,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,18898.0,-93.29688932,45.02308463,-10385762,5625156,Folwell,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2974
-93.2400420270982,44.9808994718406,0011XX UNIVERSITY AVE SE,MP2021700949        ,2     ,2021/02/04 00:00:00+00,1041,2021/01/29 00:00:00+00,2021/02/04 10:41:00+00,1700,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,16644.0,-93.24004375,44.98090212,-10379434,5618515,Marcy Holmes,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2975
-93.21990179842821,44.9251272778032,0036XX 43RD ST E,MP2021700951        ,3     ,2021/02/08 00:00:00+00,1828,2021/02/05 00:00:00+00,2021/02/08 18:28:00+00,1730,THEFT   ,OTHER THEFT                   ,7.0,2021/02/09 00:00:00+00,12140.0,-93.21991017,44.9251334,-10377192,5609742,Hiawatha,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2976
-93.2268547587273,45.0268089846011,0032XX STINSON BLVD NE,MP2021700953        ,2     ,2021/02/08 00:00:00+00,2023,2021/02/07 00:00:00+00,2021/02/08 20:23:00+00,6,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/09 00:00:00+00,13180.0,-93.22686206,45.02681281,-10377966,5625743,Waite Park,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2977
-93.2522770812679,44.9906586393256,0006XX 1ST AVE NE,MP2021700954        ,2     ,2021/02/08 00:00:00+00,2032,2021/02/08 00:00:00+00,2021/02/08 20:32:00+00,945,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/09 00:00:00+00,16591.0,-93.25228497,44.99066185,-10380796,5620051,Nicollet Island - East Bank,2021/02/09 00:00:00+00,2021/02/10 07:03:44+00,2978
-93.24737227981659,44.9528453250762,0027XX CEDAR AVE S,MP202122409         ,3     ,2021/02/01 00:00:00+00,1227,2021/01/11 00:00:00+00,2021/02/01 12:27:00+00,0,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/02/12 00:00:00+00,21405.0,-93.24737996,44.95285143,-10380250,5614101,East Phillips,2021/02/23 00:00:00+00,2021/02/24 07:00:19+00,2979
-93.2675574242508,45.0168019671529,0001XX 27TH AVE NE,MP202123931         ,2     ,2021/02/03 00:00:00+00,1200,2021/02/01 00:00:00+00,2021/02/03 12:00:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/12 00:00:00+00,11045.0,-93.26756613,45.01680303,-10382497,5624167,Marshall Terrace,2021/02/12 00:00:00+00,2021/02/13 07:02:58+00,2980
